sentence_id	sentence	sentence_domain	source
d100263cbea150acb29a41e3b6798068a6d92f438ba803e11b669dd817f44bd4	Trong đêm tối		I took sentences from a website of Vietnamese storytelling.
d126919b4855fe3f432d9d12a1cb58e36b7a74c8a6759e1e35ed82cec7d617a1	Và em chớ có âu sầu		th? 6 8
d13780b0b693242a6cea13156a92a373d99925e64b0ba743260046e17b465880	Cũng là thằng con trai duy nhất		I took sentences from a website of Vietnamese storytelling.
d14c6913ba126c9dab93bd92f4a39ef1922d6f35a15fcf1e00aade06283560f0	vì nghĩ đấy chính là lão thầy bùa mà dân làng đang tìm		I took sentences from a website of Vietnamese storytelling.
d154d8eb6bc97b729db63a71e14fdcb363fd8eb14e1892470a3fa2ab62dce794	nam nhìn lớp vải mà rùng mình		I took sentences from a website of Vietnamese storytelling.
d16646be7736408b0948f4c05a04f6656d8c0765be5548a6a7b11f986203cbbf	hắn vẫn còn run sợ		I took sentences from a website of Vietnamese storytelling.
d176a5997fce7c1591e8a5914c443cc884bf1ad0f8acd0f4842891055a97e913	Mảnh quần vải áo những lời hát ru		th? l?c bát
d1890ccb8b059178f742f8093c998640de4dcb3500bf733b5898418218106b4c	Gia đình ông Buôn bán trong làng bao nhiêu năm nay		I took sentences from a website of Vietnamese storytelling.
d1927559abb460f729be65e4cbf913079385d191a8792b6e1d79c5b36d9b069b	Có người má phấn môi hồng		th? 6 8
d1b09ec730e25ec09e16c5a5ae30aee385862abd48ca1c25cd5accf7b4916871	Cô phải cảm ơn vợ con tôi		I took sentences from a website of Vietnamese storytelling.
d1bf4e4a1cbe0b9c9e1fdcba1723a82f5cd68ac5dd837ab8ebf48dd22faf29f0	Trời vừa hửng sáng		I took sentences from a website of Vietnamese storytelling.
d1c469904e79df029da44166bab00cc72597f85eda6fa9d7033b0fcd9b86226a	Cái chết cận kề nên ai cũng tỏ ra rất mệt mỏi		I took sentences from a website of Vietnamese storytelling.
d1cf2640e3e768e3879179e825563a31f1f3b74b506bcb016d2baa83942feae4	Bà lão Tôi vừa chạm vào lúc nãy dần dần tiến lại		I took sentences from a website of Vietnamese storytelling.
d1de0605af749ee577363f1a95d3494b887c90afdd74386f321aee3722bb3961	khoai tây chiên		tôi t? ngh?
d1df8753e28f527a40904e5067c4514d92bd5edaad56928deb3782c1c08f2b8e	Cả đêm qua thức trắng đối diện với sự sợ hãi		I took sentences from a website of Vietnamese storytelling.
d1e511fb9b8a6f0bee1d94f960f2f52ae171f82f9c999c24f0a29a6c9ecb9bed	Chúng tôi nhất loạt vỗ tay khen.		Tác ph?m c?a V? Tr?ng Ph?ng
d1e616c46aa0252ac9cac53ee11fd68b60a809654af49607909af12b0cce37f6	Mọi người đều quay lại nhìn ông với vẻ ngạc nhiên khó hiểu		I took sentences from a website of Vietnamese storytelling.
d1f20a09728de50b34ba4b97d56a893cee32cefd11d658ea427371ff2dba0d09	kha im lặng một lúc		I took sentences from a website of Vietnamese storytelling.
d1fadf7be833db0ef50d9848e16c541a119f53f54a5398bf8fe1a83728b9e5ed	Vừa đập ông Phúc vừa la lớn		I took sentences from a website of Vietnamese storytelling.
d20f338af4a32163581ab779e343b1f330c80de25e2b908bfc378db98e39f7a8	Rừng nào cọp nấy		ca dao t?c ng? 
d20ff3794678a792c51435b03af87419c0faeb9e7173660f7c1ad94762a9a8e2	Về phần Ngọc thì do chấn thương tâm lý quá nặng		I took sentences from a website of Vietnamese storytelling.
d220248443f8e35ed23321a562cfa123db5a4d8a31a774f3df6785d6d6d5280f	Đông về lạnh giá làm xao xuyến lòng.		th? l?c bát
d245bc988f445128250d0291de30fbcda488ff128cd4ce6c3a62e6afd815298d	Tìm trong sợi nắng hừng đông		th? l?c bát
d277ec0d110946e5975cd7c3394a2a8f88e405f4c3d7090b9a2873fb74d6b656	Con đã nói rõ rồi nha		th? l?c bát 
d28dc3aa0d060dab026e2dcbb4f85b7297c2af2136a1f9fba7f1c27843837776	Dẫu trời nắng đổ mưa tuôn		th? l?c bát
d2a3540c5a044787fba5753e51a7300f7e1406f1ef02227d762ec22adfc7e209	Nhưng dường như việc thân xác đang bị thối rữa		I took sentences from a website of Vietnamese storytelling.
d2aa0c5794a8ac77d29169c7fd04f849f0066d86cd7f6a9b045b9ce1804701d7	Vốn là một người Việt sống ở Trung Quốc		I took sentences from a website of Vietnamese storytelling.
d2b54d35007132d49cee8e3d97c996d168997cc1ef7ee730c099987de67272f6	Em đã vứt bỏ cái sức ám ảnh kia đi được!		Tác ph?m c?a V? Tr?ng Ph?ng
d2b700bbc6cdb3b9493d9b17934c97a89d6f38693afd6f088c62b31d0c666400	Cất cao tiếng hót trên cành sớm mai		th? l?c bát
d2b7b7a2666c67586e5703e2f7d005d27d1182c8a911b7ac22f9b4eb4193cbb2	Chắc em nhịn đói từ chiều hôm nay		th? l?c bát 
d2bc59eea5da3c85f76fac4b8e1e6bc5c05dcd1d0fbec9c36b7970e20b029848	Mồ hôi ướt đẫm		I took sentences from a website of Vietnamese storytelling.
d2bf275a54f0c061866656988d53108bb1bf17f895965e188d9bf723665bb92b	Nhưng nó kêu mệt leo lên lưng tôi để cõng		I took sentences from a website of Vietnamese storytelling.
d2c24ab5bae5d05cd0b2dfeff9f182797c9ec48729afc95184157cc2e2897bb7	Ông khanh lúc này đã không còn sợ hãi bà cụ nữa		I took sentences from a website of Vietnamese storytelling.
d2d8a3c54c3f549d312407f760512c1b1b4b8cf0d0bba954306e826d6254f712	sẽ giúp được dân làng đi qua đại họa này		I took sentences from a website of Vietnamese storytelling.
d2e759275837800c76e29e9d56be6c7680e6b3c30db170442a87369801c0d025	Góp gió thành bão		ca dao t?c ng? 
d2f341859258baccfbfcaa869e3e4bc7c9db22a89dfbaf46679ca4018b8d8d76	Chả biết là cái bột gì mà đen xì		I took sentences from a website of Vietnamese storytelling.
d2f9d5b14ce60f05e336e2e33ebd1e27e267574b2ee4a15a9c802e017f8c2097	Kiếm thầy a xìn phải không mai quay lại nhé		I took sentences from a website of Vietnamese storytelling.
d2fc5a281fac60deda8c6cea18128cdcf97d806bc03d820601ecb00ea76dee39	Mẹ là ánh sáng vầng dương dịu kỳ		th? l?c bát
d30f91a4a4309d3d6ee400f9c07c42b87643d34f6db4f647835acec1ea675483	Muốn lành nghề, chớ nề học hỏi.		ca dao t?c ng? 
d315b43fd8c0302048f0de3cb2509596b60d1184268542ccd7ae0990cb9bc7e1	Mà sao vẫn thấy ngỡ ngàng trong con.		th? l?c bát 
d31a836fbde7bc53e7d1d8d0e9af31167b24b79c67edeab636f421e41c5ccc8f	Những hình thù và văn như trên quan tài		I took sentences from a website of Vietnamese storytelling.
d31bd057c1aaa4422f62dd77043d658b020220afda2538c365fc228ed54b4860	Nói người phải nghĩ đến ta, sờ vào sau gáy xem xa hay gần.		ca dao t?c ng? 
d328b3c8f0929b4160dfb52dd893226d1ad5e31874fc84c50e7578a21d954e47	Giống hệt cô y như là đúc		I took sentences from a website of Vietnamese storytelling.
d333b0d1e002c9813f67c5737fac9fcf1f0d3436dea78e2c1546f34055736517	Thương chui đầu xuống dưới cái tế đàn		I took sentences from a website of Vietnamese storytelling.
d33bbf5269720a8fd8b79e3a2478e98370926f1381b0a3cadd45999bbe291a12	Nực cười châu chấu đá xe, tưởng rằng chấu ngã, ai dè xe nghiêng.		ca dao t?c ng? 
d348e02205156e22c2b6fdcc43cfa08da3e2093e3e5fc783115207666fe16336	Tiếng khóc rõ ràng quanh quẩn ở đâu đây		I took sentences from a website of Vietnamese storytelling.
d35121d18fc482ce56df89d9748fa4e726b5b71c95b801e278e4f34fb6e1f5e8	Con gái con nó mới chỉ có sáu tuổi		I took sentences from a website of Vietnamese storytelling.
d3531f81d0f274baf7fd30acd85a13c39b07cf614afe37676102fa37af58f92b	Nịnh mãi Ngọc mới chịu thay đồ khác để lên giường ngủ		I took sentences from a website of Vietnamese storytelling.
d36405cad4cce1ca05e522b518f365e64a3a548eb87f5d8ffaff0c07590c8633	Thì chỉ có thể cắm chắc lấy cái chết mà thôi		I took sentences from a website of Vietnamese storytelling.
d385cb295b9485b15fb3a2339c58dde54013b963d6ee0553e28c398a77553611	kha thấy như vậy thì động viên		I took sentences from a website of Vietnamese storytelling.
d393ac168301345bc83127feec3e023148c053d63573ca6766975aed7928e0b9	nhìn xa trông rộng		tôi t? ngh?
d39ad6be073ebee1fae8733c574930c382b04ff00d2f8007b2f8ec7ebcf06c48	Để quật xác liễu quỷ yểm bùa		I took sentences from a website of Vietnamese storytelling.
d3a6ef64755c10cefa8699a67d1a4b346496affe636601461d4cdc047cd42dca	Ông Phát nói		I took sentences from a website of Vietnamese storytelling.
d3b21521f28c64e51e740eb9cf73ae76665bda1806aa9fa37d1e076277bed540	Lại như bữa trước hai người đấu răng		th? l?c bát 
d3d666f1e72a3ee2dec97ca172b8ff29b1e568ea7bc6c83bc509cd7a00ac7fd1	Im ngay đi		I took sentences from a website of Vietnamese storytelling.
d3de6e0116512cc8f64c7f0188996efcee64e2dc18895a41d36a12454dd2df71	đang lau dọn		I took sentences from a website of Vietnamese storytelling.
d3f0b27280bf12fe9cbb36936dd27bbc80a89a42074bbb8954876702e374dec0	Cháu không hại cô đâu		I took sentences from a website of Vietnamese storytelling.
d409199aba218b6307f402072b6f9e104201e08d07c51a12407b429dbad22a13	Bài Công Ơn Cha Mẹ - Ngạo Thiên		th? l?c bát
d4092d733363caa5f028ed3303a48502f119351ac68b7a20eac5eb5513444fd2	Sau dịch có kế hoạch bồi dưỡng thêm cho học sinh.		self-made and newspapers
d40d621316ceffbe0b251ab427aac47fe96bc65043a80d7c175ee3fc1b73f98a	Cả đêm qua trong làng không có thêm đứa trẻ nào bị bắt cóc		I took sentences from a website of Vietnamese storytelling.
d4249d400e854cda07a338e5d9a2ee859beed2fff73576787185f42e16d5b673	Bảo Ngọc mỗi lần đi học về		I took sentences from a website of Vietnamese storytelling.
d4294ab5079a1ca4ef406b9365ac15928aa3e55c38b9fd5de21ec80066c27007	Nó hút sinh khí của người nuôi nó để tồn tại		I took sentences from a website of Vietnamese storytelling.
d42e9bb4da393ca1657139c4d17d4915da98007e06877ce2063f3f90eabf93a3	Bà tương hòn gạch tan cha mặt mày		th? l?c bát 
d43256f5d25f0fabcb23a4033f3c214d8d9073596e93201ae403cb21ace36305	Vì sợ nó đập đầu vào trong tường		I took sentences from a website of Vietnamese storytelling.
d433f0c5ff5b4678dcc51ff921a4fc6d8175a5a3fecbdc14791de41da5ebaa23	Mẹ chồng tôi ủ rũ nói		I took sentences from a website of Vietnamese storytelling.
d437c672b24e8659401ba9cc34a2ad3a120ab5b06e5f42ac6ba5cfe1083a4f8b	Con nghe Mẹ kể ngày xưa,		th? l?c bát 
d439007147032b6da421734bd14d215fb78766a395562250b4a54800da0d3818	Đây là bùa của người Thái		I took sentences from a website of Vietnamese storytelling.
d441da5779db71dc84dc2746c1ca58158e3dbaf050d78813c27cc8065fe374b9	Ngồi vào trong quán thịt chó tên kha gọi toàn bộ sang chảnh		I took sentences from a website of Vietnamese storytelling.
d45d659d8d4ab1e9b53939fc37d03f74579893012924d18283ac681ff0c0740c	Chưa ăn đã phải đi cày		th? l?c bát 
d45fd3d8292f040af46a2209d224253f70410a8b62ed26ef41b49eb878dd9d85	Nhưng vì nghịch cảnh lệ rơi cam đành.		th? l?c bát
d46544d90068ac258a541932926d4cb7c24bb13e180541359202269fbaf66e46	Em như làn gió hanh hao		th? l?c bát
d46adb43b800e1320594c5c21c2e4c95bb9a90da7248583d163f647c4efec88d	Anh em mình đi thôi		I took sentences from a website of Vietnamese storytelling.
d48a536710c25afe8ce26aea76538135f77bb96f9e5ebf709e58823c3cd30a0b	Nếu là trước đây		I took sentences from a website of Vietnamese storytelling.
d49a0e24b25e1516552d303330b3128021c39f0d1bf5bc5ed2e7c6bc70fed108	Còn nam cũng đang ngồi và uống nước cho tỉnh táo		I took sentences from a website of Vietnamese storytelling.
d4f22e859fffecdafd6762b77823fc47aef2c476addc01e2883a1e4508678a81	làm mắm tôm ngon		tôi t? ngh?
d50803a3954207b536a6223b6ff7ae564861ce6d3b83ad9d20e0b071c928a533	Trang kéo tay tôi và hét lên		I took sentences from a website of Vietnamese storytelling.
d50d51baeb1554408cd0e2fc3071cf3eb6edd17e15d58edee2fc99615f7cc7ff	là ma chăng		I took sentences from a website of Vietnamese storytelling.
d519ca364628a3f2a8104322e8dd6e88db0f2ce4b28a5a5ad7582da3745be13e	giờ phải mò tìm thôi		I took sentences from a website of Vietnamese storytelling.
d5269bd0baf7efbdf6f4ad0c30beb69b756f0a370966a273993603b43ee493e6	Rồi mới thu thanh kiếm gỗ lại		I took sentences from a website of Vietnamese storytelling.
d52ff58fce110b03291d6d06e0a4f810167ecd81efecd06b381d854d8796e488	thầy tàu trầm ngâm rồi đáp		I took sentences from a website of Vietnamese storytelling.
d53f4f06a52004d0ce59b4c5fd80aa1d6138f8731d85ef971f17709da646ebe9	Đúng là số nhọ cả ngày vận đen		th? l?c bát 
d54e6febb43518656f1351c626a9f8c8d3368a08abac2d0290da9533ed3043f7	Bùa gì cũng có cả		I took sentences from a website of Vietnamese storytelling.
d556b9453ce59e167a81d4b0213d0d5b38a65518ab8feac817830da6531880c1	Đang nhìn về phía họ kèm theo âm thanh ma quái		I took sentences from a website of Vietnamese storytelling.
d55d455c622cba3394e56c57d4e3e3f00c4cd72840401c696840b01fcb0697da	Thì tính mạng của ông e rằng khó giữ		I took sentences from a website of Vietnamese storytelling.
d56c80e9bb1f6a969a7dd0d46fb4330b2c5763e92d4ca71c1a9bcba520b1e868	Hẹn nhau trọn kiếp ba sinh		th? l?c bát
d575099c92246cb5fc9d7f5c0356c10c2ce0af1dad76deee06f12b6210c4bfca	Cái giọng của bà văng vẳng nghe như trong gió		I took sentences from a website of Vietnamese storytelling.
d580749c7ffc859a06a32ae55463ee6fd7f67dcdb391b8e0ff20eb22050013ac	Mạng lớn		I took sentences from a website of Vietnamese storytelling.
d58af29fcfe4657008a53aab77b02a1129619b1dad327f1c44a4f35cc16abb1d	Vò đầu bứt tóc rồi lăn lộn xuống đất		I took sentences from a website of Vietnamese storytelling.
d58d7cd9b1827f8de8075fcf49b475b76741b2c1a5dd173466309ad475c3727c	A lô...có biến rất căng		th? l?c bát 
d58e716e3194073d011244e96c8da53bfec1c1022eaa9be14c71ffee7d818ec0	Đặt một lá bùa lại trên mặt bàn		I took sentences from a website of Vietnamese storytelling.
d5a57933b88e582c72856a9890bfa7991f54645202a9df126506cf1feacae8dd	Ui dào ôi Thế mới có kỷ niệm Để Nhớ		I took sentences from a website of Vietnamese storytelling.
d5aec40453000fcfbd7983b5dd974bac7c8226fdcc5202bc3c29c2d7096a7d7a	Tiếng gà kêu quang quác giữa đêm như đang bị vờn bị bẻ cổ		I took sentences from a website of Vietnamese storytelling.
d5d02e421385a7a88174f56d5a1625dc3feddfbdb6499a5c73f47a75ac58b21d	Biết đâu sau này tôi lại phải nhờ vả cậu		I took sentences from a website of Vietnamese storytelling.
d5d36f931d305947e0cb5689b551fd422ed3f9e8f64494a20f7b57170e50ebd6	Vì con mẹ đã hao mòn tuổi xuân		th? l?c bát
d5d717a08ff4cd0dce24f33399039e7cfd44ff1876296648812e7bb49c322261	Đúng lúc này chỉ cách chỗ tế đàn khoảng chừng vài cây số		I took sentences from a website of Vietnamese storytelling.
d5da65e8c6b5c0aab0f43a3a7424478cada6b4c33657b824f708a4ba35a792a2	Mấy lời mật ngọt lòng vòng		th? 6 8
d5e24ce7efcea2fd3a8796dccb2349b1aaca6699db68b6bee7df00ea5170a8a9	nào Quan Vũ Trương Phi		I took sentences from a website of Vietnamese storytelling.
d5e4ca783088da26368669a38ae36ea4d990668848995cd7c055c4a6d5715e92	Bụt chùa nhà không thiêng		ca dao t?c ng? 
d5ff845d6b39be924fe2ca7636db60795c7681e0b7293834d23988fcc3c0b042	Đeo tay lải chống gậy bước bên ngoài		I took sentences from a website of Vietnamese storytelling.
d5ffd56ce316963357eef9abe86cf63732e322feea8d9f955de737a2b96ff51d	Mình không thể buông bỏ nó được		I took sentences from a website of Vietnamese storytelling.
d601ec37fb1b40d6723dde3a3264d593968a7ff4417035b6fd4345ae6fe0b112	xin chia buồn mới mọi người		tôi t? ngh?
d6037dae54870037dfe117cbc62ec30ee33f9c595604980fd9fe178690a28a1a	Hai mắt chúng sâu Thầm quầng		I took sentences from a website of Vietnamese storytelling.
d61ad083cf307c27b680224d1623467a15e7681811fca67346e7aa1a96a15e00	kha nhấp một ngụm nước trả lời		I took sentences from a website of Vietnamese storytelling.
d62cc7d74ef4f47bf13c96d4c4d43fe242c8a54673aab6f82e7e84d6d4c269e9	Sống làm sao? Nghĩ làm sao?		th? l?c bát
d646ee0e4d6c4ab0d3d35ac5484dd678b0e927a074f1253bb26bb44f19d5c31e	Quê Cha, đất Tổ, mỏi mòn thiệt hơn.		th? l?c bát 
d6570031965b0c62b159e5d1d1dfdf5c060b4f119c59190759ca60fe93689950	Vốn dĩ cái gì có giá của nó		I took sentences from a website of Vietnamese storytelling.
d658ed9f7e24fad07edcc713aa4d9d94cdb77eac1fda07c861b69b090f80c3c0	Tôi ghét nhất là cái kiểu nửa chừng		I took sentences from a website of Vietnamese storytelling.
d666e2ca4075fb3958034e50a7c26c39cb048eecc1a8cb5b84c5442998b7a87c	Hiếu trung vẹn vẻ tinh khôi nghĩa tình.		th? l?c bát
d6831c147983ba547c0fcc33a597d049f49602935df9c6137574e5b7bc747793	Không ngờ lại chớp nhoáng mau lẹ		I took sentences from a website of Vietnamese storytelling.
d6897d607b1ec39a976832dc751c8bb6406bf378bc2588927c3f44b93543e429	Và cố nhớ lại xem những lần trước bệnh cho người khác		I took sentences from a website of Vietnamese storytelling.
d68cd7094471c38f0fdd4478a8e14b996f00967f16aae40c07fb236b7db04f75	hoặc Có thể là lão đã may mắn		I took sentences from a website of Vietnamese storytelling.
d69788d9d74e7b3c2c373db362cb3ad3eeb1a7038a11b0598624eb1fc002781b	Lòng can đảm của tôi ban nãy chợt biến mất		I took sentences from a website of Vietnamese storytelling.
d6a89c539766a8e156d2fa5f9bedf67946795038b0cb7f7c05bbce10d9518de0	Anh vừa gọi điện cho lão thầy kia		I took sentences from a website of Vietnamese storytelling.
d6ab4f8d0134eb1ab26e9cf042026b1b09c4ca358b19923584e897f52439893f	nhân phẩm của chị không nhiều bằng nhân bánh mì của tôi		tôi t? ngh?
d6b2c5dd76a9ab5e967ddefbf09a3fe4612add9bed6ba44d691742ae6106b48e	Đôi chân của bủn rủn và không cử động được		I took sentences from a website of Vietnamese storytelling.
d6d692958d34fa060cba520f627fa9605ac738e22574809287a1a4a7cfac1592	là người ân nhân của vợ chồng ông		I took sentences from a website of Vietnamese storytelling.
d6e0a9edbd76b246236325ef3b05697a9366bb413ffac5821781c65d87a541db	A lô ...mẹ nhanh về đi		th? l?c bát 
d6e73366edaeee7f1bf6ee032b551c1a1cdf8b044bb3739cc57bb0e94173337c	Ôm con mưa, nắng, dỗ dành, chở che		th? l?c bát
d6e8176d0253126499a6319849e490261ceef5f04136b60cb5052b1aae7ec3b1	Chợt bị che khuất bởi khói đen và mây u ám		I took sentences from a website of Vietnamese storytelling.
d6f14cbcd911b0adffb56b2af68fd0440e153e9117031c4ef9c6dad173e777af	Bầu trời âm u		I took sentences from a website of Vietnamese storytelling.
d70ac9e516340a5de55ea3c07536bd7c8fd5c89ed616efd13165d89e8378e9c9	thầy tàu vẫn còn thở nhưng hơi thở rất yếu		I took sentences from a website of Vietnamese storytelling.
d70c5799e829fb230b2e9a47da68e1f8917d86b9b3b7d5e9864384d4a03d5ba3	tư nhẹ nhàng nhâm lúc thanh niên tên tam đang run sợ		I took sentences from a website of Vietnamese storytelling.
d7108b967e6a937120fdc478fa51c7c1ae160b04152f6169c31f930ad5667ce0	Eo em thon đẹp gọn gàng		th? l?c bát 
d71cdb7ce93d80cbe32e8139fa2a2ddf2ce1f8737dd4241e778e734b40aabeab	Ngày xưa, Mẹ kể nguồn cơn,		th? l?c bát 
d73138b62e9df9ae89d0d7cbb3c04428c6f4ea8ce9f56ec51d45451d1ff20b30	Có ai kể với tôi Chuyện này		I took sentences from a website of Vietnamese storytelling.
d738128429046a28b973be89529007adb63567b5e5a4f24d5e5e173f86322cfd	Tôi thoáng chút bối rối rồi nói		I took sentences from a website of Vietnamese storytelling.
d73eff770c990154396c55057da3586c967e3e4030c0048260cdd5ac79011221	Lưu tiên sinh gật đầu		I took sentences from a website of Vietnamese storytelling.
d740ce9b00dfb42ca5e9f8996e67100f745038fe5e4d9a9791d0a14b72649d6f	Đến giờ phút này thì tôi cũng mặc kệ		I took sentences from a website of Vietnamese storytelling.
d7413d0227c232ad9940bcfecb8996692942cc81ac93a83e456a17fda18ece0b	Nhờ phép thuật ấy		I took sentences from a website of Vietnamese storytelling.
d752c52ca5c3850aeb4d186005345b283d57d6989dbb6c773b2d5aeb2e2f0982	Cứ như vừa nãy con kinh		th? l?c bát 
d75f6548358a0223663c692c021a09392ebc56f3d49252e4ae93cb4cfe62fdbb	trứng chiên kiểu nhật		tôi t? ngh?
d7730cbf368bd91bc32da29bee9dac93f12096fd3089f0ec4ab6ee9511c7fdac	Ai còn có mẹ trên đời		th? l?c bát
d78591653cfaff508817cca440ab48e55ad95e64eba3afdd0bef67a9e210a9e2	tôi ghét ăn bánh mì		tôi t? ngh? 
d79382b0b151880a753974fa10db3e07c0df0b5d9a133c99c713ee9cc693f225	thì ra mày đã chon cái chết		tôi t? ngh?
d79b1abd16a29e06428968d17c943e8e67233133d58e37eb66cbce403847b320	Bác thông cảm cho cháu		I took sentences from a website of Vietnamese storytelling.
d7a6486e0076d349a8aae70853cfafba777eac89e6652be7e5354c23ee206a2a	Mở chính tư đã được sư phụ dùng loại này		I took sentences from a website of Vietnamese storytelling.
d7bdafee460c5eb45ffd2462f469e4a147f752f9ab78d9144b382ca93cff319f	Con tim anh mãi u sầu,		th? l?c bát
d7c5583a1aafeb7b87cdd46d51bccf9ba450f6148eac35c551fea76801e80226	ông khanh giải thích		I took sentences from a website of Vietnamese storytelling.
d7dfa93c2c1ce628bcc9e0fa0974c6dd8667486b29e77ba675e92d59a69c5919	Mềm nắn, rắn buông.		ca dao t?c ng? 
d7e6dbd93737a058498ab36ac8dc7a7758e3510e6d3b72bc1e9fd171bc3307c7	Quê hương đẹp tựa vần thơ		th? l?c bát 
d7ef30bd1ea5ac2017cc004a1bb0e7cfcbed566011f26034bc2da79d737a2b0a	Nụ cười ánh mắt dạt dào tim anh!		th? l?c bát
d7f904571530379e196fedf00ffbfa6c014dc06c44fed882157827775843e619	Hôm nay đã không còn như ngày hôm qua		I took sentences from a website of Vietnamese storytelling.
d7fa92852e449f3cf7bbab6aa05bc35cea07886f20146494a1d083e283e67010	Để hút tà khí		I took sentences from a website of Vietnamese storytelling.
d802d1ec0c979c6a462983b12eb4f2788aff3c69dcfcb9ef385565d5deab0adb	Ông Khanh thở dài biết số mình đã tận		I took sentences from a website of Vietnamese storytelling.
d808f385b766542991eabd58a2909546e103f1109f8617b36e0c76a7fb06d5f8	Xuống xe tắt máy đi mau		th? l?c bát 
d81d024197fc0658628cbfe18b879a39dd8b94bfc961561fb6e4d3c4ac6e67a2	Không, tôi đã tập nhảy bao giờ đâu!		Tác ph?m c?a V? Tr?ng Ph?ng
d8465250a1f298dfab2eb2dc357ae97a04845dcf411b10add47798e872f6f89e	Ai hỏi gì cũng không nói		I took sentences from a website of Vietnamese storytelling.
d86360e1dff9b92a037ab3909e7fbcd3411c6378817485a0486e367cb38436f3	Làm xong tư lau mồ hôi hột khẽ nói		I took sentences from a website of Vietnamese storytelling.
d876c15818b606266dbf92b7b30fb31eb5d67a75ec391d02954d950a41493f38	Do không chịu được nên mới bỏ lên đây để trốn		I took sentences from a website of Vietnamese storytelling.
d887615eb2a42a79d16d71f1d4c3093f9476d044163c76f482d0f3890a11ca29	Càng ngày nét mặt của thương lại càng nở một nụ cười độc địa		I took sentences from a website of Vietnamese storytelling.
d8891c82f71789c922f08ee3be10c2cef1c6fbd004bf2bda0dd92858a86d0f7e	Tôi lấy hết can đảm liếc mắt nhìn xuống		I took sentences from a website of Vietnamese storytelling.
d895c8f3245c083f7061cef0f34ee59bbaea072b518ffab9415072cd631d1972	Nắn một vài chỗ		I took sentences from a website of Vietnamese storytelling.
d89e23fc2bdcdbb54b5f695d3bc66dfb7151002737bd8f16b672bb5648301467	Bà nói gì vậy		I took sentences from a website of Vietnamese storytelling.
d8b4962407f048991d2c881b5387ba61227f8dccd343eeb5e1c8e36f9992b581	Chú Long dùng bát nước hất thẳng vào mặt		I took sentences from a website of Vietnamese storytelling.
d8c58d3ac48465813ccd0d79a40c0b1d514cc7f47207121abc5b27e6cf127a24	Dòng sông xanh ngắt một màu		th? l?c bát 
d8d37be18ba4144b033644c7b77aedc5aaf68b4064be821d8710c1fb9423ecfe	Không quên đóng nắp cái áo quan lại một cách thật nhanh chóng		I took sentences from a website of Vietnamese storytelling.
d8eff98c82744864ba31108d0fda0f1b57fa1ebdffed4b540ac4ee56d41bcffa	Làm em dở khóc dở cười		th? l?c bát 
d8f16082a1c5d1d2da5073589116798d954708b0b2a101ba7dd9e0e178727672	Cứ thế này bà xem		I took sentences from a website of Vietnamese storytelling.
d8f57359dba5d23558e0f45742ea362eb38ff594e1d1ee0c7f0afa33827f93a8	Có gì vài hôm nữa tôi sẽ sang		I took sentences from a website of Vietnamese storytelling.
d8f6e83e59219dc776c4304b796a268d7f7b364471e0443837e4403cb6c77fd5	Bản thân thấy tàu khi nhìn thấy con quỷ bị hạ bởi con dao		I took sentences from a website of Vietnamese storytelling.
d907c47424e7dc20d7c2e9db24ec5788ac4eebd21a971a96a02d3272620ddb47	Đây là con Cương Thi chết đã mấy trăm năm trước nên khỏe lắm		I took sentences from a website of Vietnamese storytelling.
d911659ed991a48b9e9e86022cbfc13c338850a6c1a81d03f31ca60904128d94	Thời gian chậm rãi trôi qua		I took sentences from a website of Vietnamese storytelling.
d916dbe28f002133b70d5bd2fbd28c95442023ddce6e66cd500913d4011f4470	Không được		I took sentences from a website of Vietnamese storytelling.
d91f0769d4e101eebabc37896c1d2e5e703bf3375cfa74fd9f2098b112feb437	Ống nhòm ra mọi góc cạnh bên ngoài cửa sổ		I took sentences from a website of Vietnamese storytelling.
d928ee388abaee171de7e35c3859dffce6f5a22a9dc757b5778deebb6a1f6f2b	Không ai biết được chữ ngờ trước đâu		th? l?c bát
d92bf1d210a3d1e3b2d7e731f06d863618b16e1d72b716d4da3b1d70e05bb739	Thì cậu không nhớ là cái hôm đầu tiên		I took sentences from a website of Vietnamese storytelling.
d92c6575c21d20f3bbcc3473dd26af1da4892ffe915f4082deae94ab14e7fb5c	Tôi là muôn hạt nắng trong		th? l?c bát
d9328bdb1bd5fc2f7477eb1ec15399ce295e9fbaccf8704811755773e093c4f4	Tiếng gà gáy làm tin mừng tình cô giáo ướt đẫm mồ hôi		I took sentences from a website of Vietnamese storytelling.
d939cb39370c3b80fb62f8aeaba7b98a0eb51bb23d27bd773b9a085bb1956d54	Cửa xe được đóng kín thì gió ở đâu ra		I took sentences from a website of Vietnamese storytelling.
d94fee0a9bb41123db6409cdc2e958d58dc6042cce40245fc15008cbde7f454c	Rửa xương đào huyệt mà thôi		I took sentences from a website of Vietnamese storytelling.
d95a15e3d856fec977d1b59d4072173ececf1eeb62217a4b41a5dc7efbe3d081	Tôi bước vào trong phòng nịnh nọt con bé		I took sentences from a website of Vietnamese storytelling.
d9a0b12bfaf82d53af5714e3566b647e9b869c7dae4bb4276004ab2d82c001ac	Cô cứ mân mê, mơn chớn cái xác với vẻ thích thú		I took sentences from a website of Vietnamese storytelling.
