clip	duration[ms]
common_voice_vi_24425739.mp3	5148
common_voice_vi_22714903.mp3	3864
common_voice_vi_25275754.mp3	4680
common_voice_vi_30579224.mp3	3960
common_voice_vi_24743775.mp3	6660
common_voice_vi_24509515.mp3	4968
common_voice_vi_24623874.mp3	4896
common_voice_vi_25225947.mp3	2448
common_voice_vi_25257914.mp3	3060
common_voice_vi_25255246.mp3	3708
common_voice_vi_25275135.mp3	3060
common_voice_vi_25275743.mp3	4176
common_voice_vi_24398424.mp3	3780
common_voice_vi_27618819.mp3	3708
common_voice_vi_40191800.mp3	4500
common_voice_vi_25177384.mp3	2952
common_voice_vi_25261285.mp3	2916
common_voice_vi_31156075.mp3	5076
common_voice_vi_23669919.mp3	5016
common_voice_vi_25132684.mp3	1836
common_voice_vi_25224388.mp3	4608
common_voice_vi_25275085.mp3	2196
common_voice_vi_25224810.mp3	2700
common_voice_vi_25255270.mp3	3960
common_voice_vi_25132506.mp3	1260
common_voice_vi_25224002.mp3	2520
common_voice_vi_25258629.mp3	3240
common_voice_vi_24523390.mp3	2988
common_voice_vi_26227237.mp3	3708
common_voice_vi_37469501.mp3	4608
common_voice_vi_22493633.mp3	8136
common_voice_vi_24121966.mp3	4068
common_voice_vi_25132908.mp3	1836
common_voice_vi_39647655.mp3	3816
common_voice_vi_25260592.mp3	2196
common_voice_vi_24455746.mp3	4608
common_voice_vi_25275928.mp3	2916
common_voice_vi_25246312.mp3	2736
common_voice_vi_23852462.mp3	3787
common_voice_vi_24105960.mp3	3780
common_voice_vi_24398350.mp3	5868
common_voice_vi_24122547.mp3	5436
common_voice_vi_24455893.mp3	7020
common_voice_vi_24106486.mp3	5400
common_voice_vi_25031206.mp3	5544
common_voice_vi_24457302.mp3	2916
common_voice_vi_23926697.mp3	4536
common_voice_vi_24304482.mp3	3276
common_voice_vi_24698478.mp3	4248
common_voice_vi_24535131.mp3	3528
common_voice_vi_24570139.mp3	5976
common_voice_vi_25224231.mp3	2556
common_voice_vi_25227107.mp3	2808
common_voice_vi_22402501.mp3	3816
common_voice_vi_40189729.mp3	2988
common_voice_vi_25274920.mp3	3708
common_voice_vi_24125508.mp3	2808
common_voice_vi_27959472.mp3	4248
common_voice_vi_24304411.mp3	5868
common_voice_vi_25275975.mp3	3960
common_voice_vi_24552115.mp3	6588
common_voice_vi_23988474.mp3	5616
common_voice_vi_36696119.mp3	4896
common_voice_vi_30393337.mp3	4248
common_voice_vi_25224301.mp3	2700
common_voice_vi_24121559.mp3	5076
common_voice_vi_24457608.mp3	6660
common_voice_vi_24718670.mp3	6588
common_voice_vi_25092435.mp3	2772
common_voice_vi_36604954.mp3	3384
common_voice_vi_25275089.mp3	3276
common_voice_vi_25177616.mp3	2844
common_voice_vi_24455816.mp3	3888
common_voice_vi_24458076.mp3	8028
common_voice_vi_25132654.mp3	2124
common_voice_vi_24396640.mp3	4248
common_voice_vi_23926764.mp3	7056
common_voice_vi_25224695.mp3	4320
common_voice_vi_27710012.mp3	3168
common_voice_vi_25258026.mp3	2808
common_voice_vi_24455806.mp3	5400
common_voice_vi_25261227.mp3	2628
common_voice_vi_25225970.mp3	5940
common_voice_vi_24280805.mp3	2916
common_voice_vi_24455898.mp3	3240
common_voice_vi_24124234.mp3	7776
common_voice_vi_23930604.mp3	2856
common_voice_vi_24226437.mp3	4176
common_voice_vi_30311844.mp3	4500
common_voice_vi_40641045.mp3	3492
common_voice_vi_25224752.mp3	2520
common_voice_vi_40249474.mp3	5436
common_voice_vi_28354754.mp3	4248
common_voice_vi_25261499.mp3	2700
common_voice_vi_25257943.mp3	2988
common_voice_vi_25273508.mp3	1728
common_voice_vi_24688097.mp3	5256
common_voice_vi_25157921.mp3	3528
common_voice_vi_40891528.mp3	3240
common_voice_vi_24012734.mp3	4500
common_voice_vi_24396679.mp3	5976
common_voice_vi_40332670.mp3	3924
common_voice_vi_24523026.mp3	3816
common_voice_vi_25132487.mp3	3204
common_voice_vi_28540859.mp3	3240
common_voice_vi_24494289.mp3	3168
common_voice_vi_25226655.mp3	2916
common_voice_vi_27701167.mp3	3564
common_voice_vi_25224426.mp3	3240
common_voice_vi_27640096.mp3	3492
common_voice_vi_37469577.mp3	3672
common_voice_vi_24440230.mp3	3456
common_voice_vi_27701177.mp3	3996
common_voice_vi_38569191.mp3	4032
common_voice_vi_25226119.mp3	3636
common_voice_vi_28066164.mp3	3996
common_voice_vi_25274381.mp3	5328
common_voice_vi_30579190.mp3	3240
common_voice_vi_33371723.mp3	3240
common_voice_vi_30561672.mp3	3204
common_voice_vi_25258467.mp3	3276
common_voice_vi_24388602.mp3	4176
common_voice_vi_24106487.mp3	4500
common_voice_vi_28540915.mp3	2916
common_voice_vi_26977806.mp3	2880
common_voice_vi_37865602.mp3	5328
common_voice_vi_24457639.mp3	4356
common_voice_vi_23988556.mp3	4104
common_voice_vi_37195473.mp3	5796
common_voice_vi_25226158.mp3	3240
common_voice_vi_23707415.mp3	3744
common_voice_vi_23926885.mp3	5136
common_voice_vi_25224729.mp3	2628
common_voice_vi_28447146.mp3	2916
common_voice_vi_27955456.mp3	3348
common_voice_vi_25224782.mp3	4068
common_voice_vi_25120732.mp3	3168
common_voice_vi_24388765.mp3	2880
common_voice_vi_24523325.mp3	3780
common_voice_vi_24553430.mp3	3780
common_voice_vi_24931529.mp3	3240
common_voice_vi_24362854.mp3	3276
common_voice_vi_24358759.mp3	3528
common_voice_vi_28093826.mp3	4176
common_voice_vi_26979541.mp3	7020
common_voice_vi_25261209.mp3	2556
common_voice_vi_25223238.mp3	3240
common_voice_vi_25224908.mp3	2988
common_voice_vi_25177457.mp3	4932
common_voice_vi_24362829.mp3	6300
common_voice_vi_30730023.mp3	6120
common_voice_vi_25258787.mp3	3888
common_voice_vi_25275756.mp3	4428
common_voice_vi_25255207.mp3	2880
common_voice_vi_25158272.mp3	2880
common_voice_vi_24398906.mp3	4536
common_voice_vi_25274443.mp3	3168
common_voice_vi_25276324.mp3	3780
common_voice_vi_24476296.mp3	4068
common_voice_vi_24274693.mp3	4248
common_voice_vi_24467822.mp3	2880
common_voice_vi_24121652.mp3	5040
common_voice_vi_30575959.mp3	2160
common_voice_vi_25276347.mp3	2340
common_voice_vi_32079875.mp3	3600
common_voice_vi_24425735.mp3	4068
common_voice_vi_24298812.mp3	3240
common_voice_vi_27014384.mp3	4788
common_voice_vi_23690377.mp3	8976
common_voice_vi_24173628.mp3	3060
common_voice_vi_25129748.mp3	3888
common_voice_vi_25302204.mp3	6768
common_voice_vi_25271137.mp3	7128
common_voice_vi_25257563.mp3	3240
common_voice_vi_25276297.mp3	2340
common_voice_vi_25258349.mp3	2880
common_voice_vi_25223697.mp3	3996
common_voice_vi_27639949.mp3	6660
common_voice_vi_25223930.mp3	4716
common_voice_vi_24398515.mp3	7128
common_voice_vi_24012807.mp3	4428
common_voice_vi_23926821.mp3	3936
common_voice_vi_25224020.mp3	3528
common_voice_vi_25224415.mp3	3240
common_voice_vi_27616672.mp3	3672
common_voice_vi_24388609.mp3	3348
common_voice_vi_26202334.mp3	3456
common_voice_vi_24388624.mp3	3096
common_voice_vi_41197362.mp3	4068
common_voice_vi_31657722.mp3	2628
common_voice_vi_25275310.mp3	2916
common_voice_vi_24509340.mp3	4356
common_voice_vi_36605393.mp3	3168
common_voice_vi_26981751.mp3	5220
common_voice_vi_25260787.mp3	2880
common_voice_vi_25710037.mp3	3060
common_voice_vi_25177498.mp3	4680
common_voice_vi_25154524.mp3	3852
common_voice_vi_25092678.mp3	2844
common_voice_vi_25224133.mp3	4716
common_voice_vi_34009007.mp3	3744
common_voice_vi_32079951.mp3	3456
common_voice_vi_24398756.mp3	3456
common_voice_vi_24227561.mp3	2196
common_voice_vi_23930688.mp3	4824
common_voice_vi_27709946.mp3	4356
common_voice_vi_28426228.mp3	3204
common_voice_vi_27641407.mp3	3348
common_voice_vi_24455842.mp3	2808
common_voice_vi_40891507.mp3	4716
common_voice_vi_25274352.mp3	3168
common_voice_vi_25275142.mp3	2520
common_voice_vi_25246309.mp3	2700
common_voice_vi_25123451.mp3	5976
common_voice_vi_25276364.mp3	5616
common_voice_vi_36935075.mp3	4356
common_voice_vi_28434652.mp3	4320
common_voice_vi_27616339.mp3	3852
common_voice_vi_24924040.mp3	5868
common_voice_vi_40891496.mp3	3060
common_voice_vi_24142461.mp3	6948
common_voice_vi_25255282.mp3	3888
common_voice_vi_24144208.mp3	4248
common_voice_vi_27616340.mp3	3960
common_voice_vi_32642992.mp3	3024
common_voice_vi_25257715.mp3	2340
common_voice_vi_25275222.mp3	3060
common_voice_vi_25721923.mp3	3276
common_voice_vi_25176620.mp3	1872
common_voice_vi_25226576.mp3	2520
common_voice_vi_28431487.mp3	3708
common_voice_vi_25223370.mp3	2808
common_voice_vi_25690807.mp3	2088
common_voice_vi_23970562.mp3	4392
common_voice_vi_25166369.mp3	3780
common_voice_vi_25223696.mp3	3276
common_voice_vi_24494321.mp3	4788
common_voice_vi_25284155.mp3	3564
common_voice_vi_27701160.mp3	2736
common_voice_vi_24552161.mp3	5220
common_voice_vi_31156074.mp3	4500
common_voice_vi_38565789.mp3	4932
common_voice_vi_24770234.mp3	3816
common_voice_vi_31941530.mp3	3708
common_voice_vi_24523065.mp3	8496
common_voice_vi_24679603.mp3	4320
common_voice_vi_24274522.mp3	2700
common_voice_vi_24227475.mp3	5580
common_voice_vi_25267968.mp3	6300
common_voice_vi_23926727.mp3	4416
common_voice_vi_25132592.mp3	2016
common_voice_vi_38569193.mp3	3996
common_voice_vi_25260774.mp3	2520
common_voice_vi_26202308.mp3	3060
common_voice_vi_24299075.mp3	3960
common_voice_vi_25267569.mp3	4716
common_voice_vi_24331686.mp3	4068
common_voice_vi_25154582.mp3	3456
common_voice_vi_32592621.mp3	3996
common_voice_vi_32080006.mp3	3348
common_voice_vi_27648855.mp3	2988
common_voice_vi_27701145.mp3	3816
common_voice_vi_40891522.mp3	3168
common_voice_vi_25258799.mp3	3780
common_voice_vi_24455895.mp3	3600
common_voice_vi_25132781.mp3	3996
common_voice_vi_28354794.mp3	4140
common_voice_vi_27640886.mp3	3780
common_voice_vi_25276425.mp3	5148
common_voice_vi_25261596.mp3	2700
common_voice_vi_25132553.mp3	2736
common_voice_vi_25132621.mp3	2700
common_voice_vi_24456148.mp3	3276
common_voice_vi_24124595.mp3	5400
common_voice_vi_24570114.mp3	7128
common_voice_vi_24362767.mp3	6336
common_voice_vi_24172402.mp3	3708
common_voice_vi_24456142.mp3	5148
common_voice_vi_24440221.mp3	3528
common_voice_vi_30222817.mp3	3816
common_voice_vi_27640287.mp3	3780
common_voice_vi_25261412.mp3	5076
common_voice_vi_40891460.mp3	3060
common_voice_vi_25222807.mp3	3060
common_voice_vi_25154495.mp3	3132
common_voice_vi_27128401.mp3	5328
common_voice_vi_21833241.mp3	2688
common_voice_vi_36604935.mp3	3672
common_voice_vi_24566158.mp3	3708
common_voice_vi_25092432.mp3	2700
common_voice_vi_25223851.mp3	3276
common_voice_vi_24455891.mp3	4140
common_voice_vi_27640506.mp3	3780
common_voice_vi_25257527.mp3	4068
common_voice_vi_24173300.mp3	3528
common_voice_vi_24142501.mp3	3168
common_voice_vi_25257629.mp3	3960
common_voice_vi_24124246.mp3	4788
common_voice_vi_25223840.mp3	5688
common_voice_vi_25257833.mp3	2520
common_voice_vi_25275154.mp3	3996
common_voice_vi_24458128.mp3	2700
common_voice_vi_25867700.mp3	4536
common_voice_vi_28098624.mp3	5976
common_voice_vi_25262236.mp3	2736
common_voice_vi_24172736.mp3	3780
common_voice_vi_34008986.mp3	3636
common_voice_vi_41197365.mp3	4680
common_voice_vi_25274478.mp3	2988
common_voice_vi_23731275.mp3	4224
common_voice_vi_24121942.mp3	3456
common_voice_vi_25262297.mp3	5580
common_voice_vi_27148750.mp3	5148
common_voice_vi_24162299.mp3	4140
common_voice_vi_25224350.mp3	3060
common_voice_vi_23392041.mp3	2256
common_voice_vi_25258048.mp3	2160
common_voice_vi_26326140.mp3	4140
common_voice_vi_28551426.mp3	3456
common_voice_vi_24535294.mp3	4788
common_voice_vi_25756033.mp3	3708
common_voice_vi_23933079.mp3	3144
common_voice_vi_37469552.mp3	4176
common_voice_vi_26066947.mp3	5400
common_voice_vi_36605445.mp3	2520
common_voice_vi_25092583.mp3	5112
common_voice_vi_25177464.mp3	3312
common_voice_vi_26202322.mp3	3276
common_voice_vi_24362997.mp3	2448
common_voice_vi_22416757.mp3	3624
common_voice_vi_28540889.mp3	2376
common_voice_vi_24743809.mp3	4500
common_voice_vi_25257814.mp3	3168
common_voice_vi_23932936.mp3	3264
common_voice_vi_25258358.mp3	3528
common_voice_vi_24362801.mp3	3096
common_voice_vi_25132358.mp3	2664
common_voice_vi_37469449.mp3	4140
common_voice_vi_32079873.mp3	4176
common_voice_vi_23930599.mp3	8016
common_voice_vi_30580094.mp3	3816
common_voice_vi_40891436.mp3	3708
common_voice_vi_24105902.mp3	3096
common_voice_vi_27616326.mp3	3780
common_voice_vi_24227460.mp3	4176
common_voice_vi_23932926.mp3	4776
common_voice_vi_40191803.mp3	3096
common_voice_vi_24570224.mp3	5400
common_voice_vi_28846908.mp3	4500
common_voice_vi_24425945.mp3	3456
common_voice_vi_25255242.mp3	3240
common_voice_vi_25247739.mp3	5148
common_voice_vi_28075854.mp3	4788
common_voice_vi_25721629.mp3	3708
common_voice_vi_25217883.mp3	3456
common_voice_vi_24455804.mp3	4140
common_voice_vi_24174158.mp3	3636
common_voice_vi_23932927.mp3	3216
common_voice_vi_29405072.mp3	3168
common_voice_vi_25158243.mp3	3528
common_voice_vi_25224641.mp3	4428
common_voice_vi_24106727.mp3	5076
common_voice_vi_24458119.mp3	2556
common_voice_vi_24665666.mp3	4248
common_voice_vi_25031272.mp3	2196
common_voice_vi_23925128.mp3	5496
common_voice_vi_37423041.mp3	4608
common_voice_vi_23669891.mp3	5184
common_voice_vi_25722063.mp3	3204
common_voice_vi_24470394.mp3	3600
common_voice_vi_24467874.mp3	2988
common_voice_vi_27640337.mp3	4140
common_voice_vi_23930631.mp3	3096
common_voice_vi_26981436.mp3	3636
common_voice_vi_25950202.mp3	5400
common_voice_vi_25223166.mp3	4176
common_voice_vi_25275017.mp3	2340
common_voice_vi_27678927.mp3	2808
common_voice_vi_25721683.mp3	2520
common_voice_vi_25302175.mp3	7416
common_voice_vi_27640974.mp3	2880
common_voice_vi_24298760.mp3	3168
common_voice_vi_31156091.mp3	5220
common_voice_vi_24124215.mp3	2808
common_voice_vi_27619179.mp3	3960
common_voice_vi_25223833.mp3	5076
common_voice_vi_24106392.mp3	3420
common_voice_vi_25259090.mp3	4788
common_voice_vi_31326983.mp3	4428
common_voice_vi_25142210.mp3	1764
common_voice_vi_25273335.mp3	3096
common_voice_vi_38565766.mp3	2772
common_voice_vi_24124237.mp3	4428
common_voice_vi_25256178.mp3	5616
common_voice_vi_25267962.mp3	6228
common_voice_vi_27648941.mp3	3816
common_voice_vi_24470398.mp3	3420
common_voice_vi_24535247.mp3	5328
common_voice_vi_23925068.mp3	3096
common_voice_vi_21861996.mp3	5640
common_voice_vi_25284447.mp3	2988
common_voice_vi_25257812.mp3	2880
common_voice_vi_25260591.mp3	3528
common_voice_vi_40180175.mp3	4968
common_voice_vi_24562282.mp3	4140
common_voice_vi_24125601.mp3	6336
common_voice_vi_23078574.mp3	3240
common_voice_vi_23302930.mp3	3096
common_voice_vi_25177676.mp3	2448
common_voice_vi_32079979.mp3	3276
common_voice_vi_23930682.mp3	4176
common_voice_vi_25262238.mp3	3960
common_voice_vi_25223705.mp3	3420
common_voice_vi_32079947.mp3	2160
common_voice_vi_25709087.mp3	3420
common_voice_vi_25261933.mp3	2448
common_voice_vi_24583737.mp3	7056
common_voice_vi_25224852.mp3	3996
common_voice_vi_25275958.mp3	2448
common_voice_vi_24121816.mp3	3348
common_voice_vi_37469643.mp3	3456
common_voice_vi_24121375.mp3	4248
common_voice_vi_31156057.mp3	5256
common_voice_vi_24274366.mp3	4068
common_voice_vi_24458125.mp3	4968
common_voice_vi_25276375.mp3	2448
common_voice_vi_25224158.mp3	5400
common_voice_vi_25273535.mp3	3996
common_voice_vi_24172204.mp3	5436
common_voice_vi_25258401.mp3	2520
common_voice_vi_23926848.mp3	6576
common_voice_vi_24396596.mp3	5256
common_voice_vi_32866679.mp3	2808
common_voice_vi_30579140.mp3	3276
common_voice_vi_25224147.mp3	5220
common_voice_vi_24509305.mp3	3708
common_voice_vi_31250049.mp3	3276
common_voice_vi_23303050.mp3	6456
common_voice_vi_25030811.mp3	2412
common_voice_vi_24458032.mp3	5400
common_voice_vi_27701164.mp3	3960
common_voice_vi_24274581.mp3	2916
common_voice_vi_40015689.mp3	2016
common_voice_vi_25260445.mp3	3636
common_voice_vi_24226517.mp3	4968
common_voice_vi_29405220.mp3	3456
common_voice_vi_24124156.mp3	2988
common_voice_vi_24121525.mp3	5580
common_voice_vi_24509555.mp3	4140
common_voice_vi_37327683.mp3	3528
common_voice_vi_24122570.mp3	4788
common_voice_vi_37195516.mp3	4464
common_voice_vi_28565017.mp3	3276
common_voice_vi_40390009.mp3	4176
common_voice_vi_25225992.mp3	2916
common_voice_vi_24358668.mp3	3456
common_voice_vi_24455902.mp3	4140
common_voice_vi_24562074.mp3	5868
common_voice_vi_25223749.mp3	4500
common_voice_vi_40332733.mp3	3672
common_voice_vi_25258625.mp3	2520
common_voice_vi_38565703.mp3	3132
common_voice_vi_26942576.mp3	4140
common_voice_vi_22028472.mp3	2880
common_voice_vi_25258477.mp3	3060
common_voice_vi_25710035.mp3	4356
common_voice_vi_25284225.mp3	4356
common_voice_vi_25265376.mp3	3960
common_voice_vi_26740243.mp3	4680
common_voice_vi_25223234.mp3	4176
common_voice_vi_24173731.mp3	7200
common_voice_vi_24601850.mp3	7128
common_voice_vi_24583775.mp3	4536
common_voice_vi_27648786.mp3	5076
common_voice_vi_24458033.mp3	6516
common_voice_vi_25261693.mp3	5508
common_voice_vi_40332692.mp3	2772
common_voice_vi_27616343.mp3	2880
common_voice_vi_25258614.mp3	3096
common_voice_vi_23926805.mp3	5376
common_voice_vi_25268960.mp3	3240
common_voice_vi_23988507.mp3	5136
common_voice_vi_25267735.mp3	6660
common_voice_vi_25092541.mp3	3492
common_voice_vi_34008865.mp3	4104
common_voice_vi_25258604.mp3	5688
common_voice_vi_25224048.mp3	3240
common_voice_vi_25225744.mp3	2628
common_voice_vi_25177370.mp3	4572
common_voice_vi_24227659.mp3	6156
common_voice_vi_27641247.mp3	3132
common_voice_vi_24122516.mp3	4176
common_voice_vi_23801917.mp3	2638
common_voice_vi_25258554.mp3	2520
common_voice_vi_23925090.mp3	4944
common_voice_vi_27640662.mp3	3348
common_voice_vi_23392036.mp3	2664
common_voice_vi_26976788.mp3	4428
common_voice_vi_25132345.mp3	2736
common_voice_vi_24425937.mp3	4968
common_voice_vi_24122067.mp3	6156
common_voice_vi_24162957.mp3	4068
common_voice_vi_24226198.mp3	5688
common_voice_vi_27618239.mp3	3132
common_voice_vi_23930620.mp3	3936
common_voice_vi_26977798.mp3	2988
common_voice_vi_24553447.mp3	3168
common_voice_vi_25260721.mp3	2556
common_voice_vi_27709889.mp3	5256
common_voice_vi_23423388.mp3	2616
common_voice_vi_24562278.mp3	2304
common_voice_vi_26362855.mp3	3204
common_voice_vi_25260522.mp3	4248
common_voice_vi_25261818.mp3	4680
common_voice_vi_24362793.mp3	4176
common_voice_vi_38087537.mp3	4968
common_voice_vi_28098784.mp3	3456
common_voice_vi_24425844.mp3	5508
common_voice_vi_25261519.mp3	4428
common_voice_vi_24467926.mp3	3348
common_voice_vi_25226062.mp3	4068
common_voice_vi_23988894.mp3	6384
common_voice_vi_24679376.mp3	4536
common_voice_vi_27640827.mp3	3780
common_voice_vi_24421806.mp3	4248
common_voice_vi_25225920.mp3	5400
common_voice_vi_24458245.mp3	5688
common_voice_vi_23930757.mp3	6936
common_voice_vi_32104973.mp3	1908
common_voice_vi_30579228.mp3	4608
common_voice_vi_25222783.mp3	3636
common_voice_vi_25112248.mp3	2916
common_voice_vi_23848858.mp3	5064
common_voice_vi_25260869.mp3	3060
common_voice_vi_25112240.mp3	3780
common_voice_vi_25226184.mp3	2736
common_voice_vi_27641317.mp3	4248
common_voice_vi_25224394.mp3	3348
common_voice_vi_25226458.mp3	2556
common_voice_vi_25274978.mp3	2556
common_voice_vi_24274299.mp3	3276
common_voice_vi_25158156.mp3	6084
common_voice_vi_25246416.mp3	2916
common_voice_vi_25273462.mp3	2556
common_voice_vi_25274860.mp3	2340
common_voice_vi_25721632.mp3	6012
common_voice_vi_25177334.mp3	3312
common_voice_vi_40390004.mp3	2808
common_voice_vi_25284176.mp3	2520
common_voice_vi_27018662.mp3	7416
common_voice_vi_24553423.mp3	5580
common_voice_vi_30561695.mp3	4428
common_voice_vi_23078578.mp3	4392
common_voice_vi_25132729.mp3	3240
common_voice_vi_24688290.mp3	4248
common_voice_vi_24425833.mp3	2988
common_voice_vi_35486893.mp3	4428
common_voice_vi_25177529.mp3	2736
common_voice_vi_23423363.mp3	2616
common_voice_vi_25092480.mp3	5652
common_voice_vi_30575918.mp3	3528
common_voice_vi_27716264.mp3	4896
common_voice_vi_24942334.mp3	2088
common_voice_vi_24494294.mp3	5400
common_voice_vi_25224811.mp3	4248
common_voice_vi_34956777.mp3	3672
common_voice_vi_32079940.mp3	1800
common_voice_vi_33371784.mp3	4176
common_voice_vi_25284150.mp3	2952
common_voice_vi_25132272.mp3	2736
common_voice_vi_24358794.mp3	6480
common_voice_vi_24562019.mp3	4248
common_voice_vi_25222890.mp3	3960
common_voice_vi_31433738.mp3	4248
common_voice_vi_24121788.mp3	6228
common_voice_vi_28551326.mp3	3276
common_voice_vi_27617432.mp3	3960
common_voice_vi_27701115.mp3	4752
common_voice_vi_25276314.mp3	4140
common_voice_vi_28440700.mp3	3096
common_voice_vi_24331617.mp3	7668
common_voice_vi_24331623.mp3	6516
common_voice_vi_29556501.mp3	4500
common_voice_vi_34956765.mp3	4104
common_voice_vi_25223733.mp3	3240
common_voice_vi_38023056.mp3	2556
common_voice_vi_25158141.mp3	5148
common_voice_vi_25257590.mp3	2700
common_voice_vi_31250046.mp3	2376
common_voice_vi_25258016.mp3	2988
common_voice_vi_26976787.mp3	4068
common_voice_vi_24363007.mp3	3096
common_voice_vi_25092436.mp3	6768
common_voice_vi_25275075.mp3	4140
common_voice_vi_25258910.mp3	3240
common_voice_vi_27640100.mp3	3816
common_voice_vi_27618783.mp3	2772
common_voice_vi_25274471.mp3	3996
common_voice_vi_25284158.mp3	2736
common_voice_vi_23908871.mp3	5376
common_voice_vi_24362760.mp3	4176
common_voice_vi_24476048.mp3	3168
common_voice_vi_24718679.mp3	3780
common_voice_vi_26978678.mp3	3528
common_voice_vi_27128498.mp3	4680
common_voice_vi_25709796.mp3	4248
common_voice_vi_25275954.mp3	4968
common_voice_vi_28551453.mp3	3348
common_voice_vi_23932902.mp3	6096
common_voice_vi_23930651.mp3	5544
common_voice_vi_25157813.mp3	5148
common_voice_vi_24298125.mp3	7596
common_voice_vi_23932995.mp3	7104
common_voice_vi_25260759.mp3	3276
common_voice_vi_23926771.mp3	3744
common_voice_vi_24440166.mp3	2988
common_voice_vi_25225742.mp3	3168
common_voice_vi_25224266.mp3	3528
common_voice_vi_31450091.mp3	4356
common_voice_vi_25247559.mp3	2700
common_voice_vi_24440217.mp3	5220
common_voice_vi_25275925.mp3	2808
common_voice_vi_24814571.mp3	3348
common_voice_vi_40891490.mp3	2340
common_voice_vi_27701087.mp3	3528
common_voice_vi_25257840.mp3	3420
common_voice_vi_24583779.mp3	6228
common_voice_vi_29405114.mp3	3456
common_voice_vi_27701102.mp3	5004
common_voice_vi_25265211.mp3	10368
common_voice_vi_28540877.mp3	2700
common_voice_vi_24280769.mp3	3420
common_voice_vi_30580092.mp3	4176
common_voice_vi_24255726.mp3	9288
common_voice_vi_25257969.mp3	3060
common_voice_vi_25262193.mp3	3708
common_voice_vi_25224168.mp3	4680
common_voice_vi_26136682.mp3	4176
common_voice_vi_25177284.mp3	2520
common_voice_vi_24509326.mp3	5436
common_voice_vi_25257537.mp3	3060
common_voice_vi_25257811.mp3	2700
common_voice_vi_25258560.mp3	3528
common_voice_vi_24162606.mp3	5220
common_voice_vi_25224230.mp3	4860
common_voice_vi_24172851.mp3	4428
common_voice_vi_23790299.mp3	5424
common_voice_vi_21833213.mp3	3432
common_voice_vi_25262056.mp3	3708
common_voice_vi_24679356.mp3	3888
common_voice_vi_25223847.mp3	2556
common_voice_vi_24105963.mp3	7416
common_voice_vi_27640658.mp3	3420
common_voice_vi_25255251.mp3	3708
common_voice_vi_25246055.mp3	2700
common_voice_vi_27640714.mp3	3672
common_voice_vi_24509358.mp3	4968
common_voice_vi_23988670.mp3	6096
common_voice_vi_24476434.mp3	4716
common_voice_vi_25260447.mp3	3420
common_voice_vi_32105100.mp3	1836
common_voice_vi_25258342.mp3	4860
common_voice_vi_25268944.mp3	5940
common_voice_vi_25154537.mp3	2160
common_voice_vi_24125620.mp3	4896
common_voice_vi_40891375.mp3	5688
common_voice_vi_25268934.mp3	6516
common_voice_vi_24226549.mp3	4788
common_voice_vi_25260806.mp3	2880
common_voice_vi_25258266.mp3	2880
common_voice_vi_24174253.mp3	3420
common_voice_vi_26227219.mp3	2448
common_voice_vi_25224640.mp3	2520
common_voice_vi_23930595.mp3	4896
common_voice_vi_25260941.mp3	3096
common_voice_vi_25132508.mp3	2088
common_voice_vi_28540810.mp3	3996
common_voice_vi_24280823.mp3	7128
common_voice_vi_38565770.mp3	3420
common_voice_vi_25273408.mp3	2196
common_voice_vi_25257924.mp3	4356
common_voice_vi_40262925.mp3	2700
common_voice_vi_25723273.mp3	4824
common_voice_vi_27617506.mp3	2952
common_voice_vi_27701137.mp3	2772
common_voice_vi_25275766.mp3	2700
common_voice_vi_25265342.mp3	6660
common_voice_vi_24363068.mp3	4356
common_voice_vi_25709899.mp3	3708
common_voice_vi_25265365.mp3	6336
common_voice_vi_25092578.mp3	5256
common_voice_vi_25275048.mp3	3240
common_voice_vi_25225894.mp3	2448
common_voice_vi_24012760.mp3	3708
common_voice_vi_27014331.mp3	5148
common_voice_vi_24523439.mp3	4320
common_voice_vi_25318654.mp3	3708
common_voice_vi_25132650.mp3	3672
common_voice_vi_25276299.mp3	4500
common_voice_vi_27982299.mp3	5796
common_voice_vi_23707419.mp3	3624
common_voice_vi_24942308.mp3	2268
common_voice_vi_34956773.mp3	3816
common_voice_vi_26227232.mp3	3708
common_voice_vi_24470379.mp3	6300
common_voice_vi_25258486.mp3	3420
common_voice_vi_25177632.mp3	2232
common_voice_vi_24226606.mp3	4320
common_voice_vi_25275848.mp3	2988
common_voice_vi_25260581.mp3	2088
common_voice_vi_24467777.mp3	3528
common_voice_vi_31437131.mp3	2016
common_voice_vi_23406210.mp3	3576
common_voice_vi_25284113.mp3	3384
common_voice_vi_40189753.mp3	4356
common_voice_vi_25258325.mp3	3420
common_voice_vi_24476163.mp3	3456
common_voice_vi_25268961.mp3	3420
common_voice_vi_23926721.mp3	3696
common_voice_vi_24162935.mp3	4896
common_voice_vi_24363008.mp3	2736
common_voice_vi_27618206.mp3	3564
common_voice_vi_25260755.mp3	2448
common_voice_vi_40332736.mp3	2448
common_voice_vi_31326475.mp3	4968
common_voice_vi_25260864.mp3	2916
common_voice_vi_40891524.mp3	3240
common_voice_vi_25275093.mp3	3528
common_voice_vi_27128402.mp3	7272
common_voice_vi_28660601.mp3	4680
common_voice_vi_25224586.mp3	3096
common_voice_vi_24121613.mp3	2700
common_voice_vi_24770276.mp3	5076
common_voice_vi_25224073.mp3	2520
common_voice_vi_25262249.mp3	6156
common_voice_vi_24172675.mp3	6336
